2 0.22398190045248867 0.19909502262443438 0.18476621417797887 0.29562594268476616 0.3619909502262443 0.48416289592760176 0.3808446455505278 0.332579185520362 0.30165912518853694 0.38386123680241324 0.39819004524886875 0.6334841628959276 0.5346907993966816 0.9012066365007539 0.6628959276018098 0.5542986425339366 0.702865761689291 0.5671191553544493 0.4072398190045249 0.334841628959276 0.2745098039215686 
1 0.2647058823529412 0.5 0.3627450980392157 0.473604826546003 0.4901960784313725 0.5618401206636501 0.7330316742081446 0.6598793363499245 0.5407239819004525 0.48416289592760176 0.5286576168929109 0.4381598793363499 0.41025641025641024 0.45927601809954743 0.4585218702865761 0.21568627450980393 0.3793363499245852 0.4230769230769231 0.4509803921568627 0.3619909502262443 0.4992458521870286 
0 0.30769230769230765 0.2458521870286576 0.41402714932126694 0.5120663650075414 0.4992458521870286 0.5844645550527903 0.6892911010558069 0.5618401206636501 0.4600301659125188 0.4728506787330316 0.3552036199095022 0.42609351432880843 0.5052790346907994 0.3257918552036199 0.4230769230769231 0.526395173453997 0.36500754147812964 0.363499245852187 0.31598793363499245 0.2571644042232277 0.30769230769230765 
1 0.3815987933634992 0.3386123680241327 0.4819004524886878 0.3152337858220211 0.40196078431372545 0.5060331825037707 0.4954751131221719 0.7277526395173454 0.7277526395173454 0.6817496229260934 0.6674208144796381 0.6221719457013574 0.5113122171945701 0.4223227752639517 0.41025641025641024 0.4230769230769231 0.3974358974358974 0.20889894419306185 0.5309200603318249 0.2277526395173454 0.4012066365007541 
1 0.40422322775263947 0.34464555052790347 0.3469079939668175 0.2722473604826546 0.5173453996983408 0.39215686274509803 0.5196078431372548 0.6229260935143287 0.7194570135746605 0.5829562594268476 0.6802413273001507 0.6779788838612367 0.641025641025641 0.45550527903469074 0.44720965309200594 0.332579185520362 0.3031674208144796 0.3265460030165912 0.3009049773755656 0.2564102564102564 0.26546003016591246 
2 0.3167420814479638 0.37481146304675717 0.41628959276018096 0.3386123680241327 0.22021116138763194 0.38009049773755654 0.4374057315233786 0.43363499245852183 0.5377073906485671 0.6757164404223227 0.7352941176470588 0.641025641025641 0.6855203619909501 0.5286576168929109 0.4954751131221719 0.5942684766214178 0.24283559577677225 0.36877828054298645 0.3853695324283559 0.18099547511312217 0.3461538461538461 
1 0.38235294117647056 0.3974358974358974 0.26772247360482654 0.42684766214177977 0.38009049773755654 0.5203619909502262 0.5935143288084463 0.5384615384615384 0.6040723981900452 0.7088989441930618 0.932126696832579 0.5648567119155354 0.636500754147813 0.5 0.3469079939668175 0.4374057315233786 0.3710407239819004 0.3665158371040724 0.3205128205128205 0.2986425339366515 0.3672699849170437 
2 0.30015082956259426 0.24811463046757162 0.2277526395173454 0.34313725490196073 0.17194570135746606 0.19683257918552036 0.46078431372549017 0.37330316742081443 0.44645550527903466 0.46907993966817496 0.590497737556561 0.6116138763197586 0.5226244343891402 0.6402714932126696 0.6855203619909501 0.4705882352941176 0.40196078431372545 0.2669683257918552 0.21644042232277524 0.3476621417797888 0.2601809954751131 
2 0.23303167420814475 0.23076923076923078 0.2496229260935143 0.3167420814479638 0.35671191553544496 0.34992458521870284 0.334841628959276 0.4788838612368023 0.4404223227752639 0.4487179487179487 0.6123680241327301 0.7450980392156861 0.5723981900452488 0.636500754147813 0.6040723981900452 0.6606334841628958 0.5565610859728507 0.43061840120663647 0.535444947209653 0.32730015082956254 0.30769230769230765 
2 0.2601809954751131 0.3996983408748115 0.17345399698340874 0.4245852187028657 0.35218702865761686 0.3469079939668175 0.3815987933634992 0.5814479638009049 0.5143288084464555 0.6561085972850678 0.8318250377073907 0.8401206636500753 0.37330316742081443 0.5603318250377073 0.39819004524886875 0.29788838612368024 0.37179487179487175 0.28582202111613875 0.20361990950226244 0.3514328808446455 0.42760180995475106 
0 0.32730015082956254 0.2277526395173454 0.42383107088989436 0.48868778280542985 0.55052790346908 0.5542986425339366 0.5799396681749622 0.6591251885369532 0.4223227752639517 0.5739064856711915 0.5731523378582201 0.5301659125188537 0.3212669683257918 0.3619909502262443 0.5889894419306184 0.473604826546003 0.25414781297134237 0.3582202111613876 0.27526395173454 0.28431372549019607 0.23755656108597284 
